Unnamed: 0,orig_plate,orig_row,orig_col,orig_col_row,keio_name,genotype,new_plate,new_row,new_col,new_col_row,successfully_transferred
1900,24,D,11,"['D', 11]",JW4053,phnP,20,E,10,"['E', 10]",no
1901,24,E,11,"['E', 11]",JW3866,fdhD,20,F,10,"['F', 10]",no
1902,24,F,11,"['F', 11]",JW3895,fpr,20,G,10,"['G', 10]",no
1903,24,G,11,"['G', 11]",JW4031,nrfA,20,H,10,"['H', 10]",no
1904,24,H,11,"['H', 11]",JW4033,nrfC,20,A,11,"['A', 11]",no
1905,24,A,12,"['A', 12]",JW4034,nrfD,20,B,11,"['B', 11]",no
1906,24,B,12,"['B', 12]",JW4036,nrfF,20,C,11,"['C', 11]",no
1907,24,C,12,"['C', 12]",JW4037,nrfG,20,D,11,"['D', 11]",no
1908,24,D,12,"['D', 12]",JW4040,fdhF,20,E,11,"['E', 11]",no
1909,24,E,12,"['E', 12]",JW4198,treC,20,F,11,"['F', 11]",no
1910,24,F,12,"['F', 12]",JW4222,idnT,20,G,11,"['G', 11]",no
1911,24,G,12,"['G', 12]",JW4223,idnO,20,H,11,"['H', 11]",no
1912,24,H,12,"['H', 12]",JW4224,idnD,20,A,12,"['A', 12]",no
1913,25,A,1,"['A', 1]",JW4225,idnK,20,B,12,"['B', 12]",no
1914,25,B,1,"['B', 1]",JW4285,uxuA,20,C,12,"['C', 12]",no
1915,25,C,1,"['C', 1]",JW4286,uxuB,20,D,12,"['D', 12]",no
1916,25,D,1,"['D', 1]",JW0035,caiD,20,E,12,"['E', 12]",no
1917,25,E,1,"['E', 1]",JW0039,caiT,20,F,12,"['F', 12]",no
1918,25,F,1,"['F', 1]",JW0041,fixB,20,G,12,"['G', 12]",no
1919,25,G,1,"['G', 1]",JW0042,fixC,20,H,12,"['H', 12]",no
1920,25,H,1,"['H', 1]",JW0408,pgpA,21,A,1,"['A', 1]",no
1921,25,A,2,"['A', 2]",JW0442,tesB,21,B,1,"['B', 1]",no
1922,25,B,2,"['B', 2]",JW0465,aes,21,C,1,"['C', 1]",no
1923,25,C,2,"['C', 2]",JW0975,ymcE,21,D,1,"['D', 1]",no
1924,25,D,2,"['D', 2]",JW1077,fabH,21,E,1,"['E', 1]",no
1925,25,E,2,"['E', 2]",JW1081,fabF,21,F,1,"['F', 1]",no
1926,25,F,2,"['F', 2]",wild_type,wild_type,21,G,1,"['G', 1]",no
1927,25,G,2,"['G', 2]",JW1532,ydfG,21,H,1,"['H', 1]",no
1928,25,H,2,"['H', 2]",JW1653,cfa,21,A,2,"['A', 2]",no
1929,25,A,3,"['A', 3]",JW2031,wzxC,21,B,2,"['B', 2]",no
1930,25,B,3,"['B', 3]",JW2218,atoB,21,C,2,"['C', 2]",no
1931,25,C,3,"['C', 3]",JW2433,eutC,21,D,2,"['D', 2]",no
1932,25,D,3,"['D', 3]",JW2804,aas,21,E,2,"['E', 2]",no
1933,25,E,3,"['E', 3]",JW3314,kefG,21,F,2,"['F', 2]",no
1934,25,F,3,"['F', 3]",JW3765,rffA,21,G,2,"['G', 2]",no
1935,25,G,3,"['G', 3]",JW3766,wzxE,21,H,2,"['H', 2]",no
1936,25,H,3,"['H', 3]",JW3889,cdh,21,A,3,"['A', 3]",no
1937,25,A,4,"['A', 4]",JW4002,dgkA,21,B,3,"['B', 3]",no
1938,25,B,4,"['B', 4]",JW4030,acs,21,C,3,"['C', 3]",no
1939,25,C,4,"['C', 4]",JW0028,rihC,21,D,3,"['D', 3]",no
1940,25,D,4,"['D', 4]",JW0031,carB,21,E,3,"['E', 3]",no
1941,25,E,4,"['E', 4]",JW0048,apaH,21,F,3,"['F', 3]",no
1942,25,F,4,"['F', 4]",JW0050,ksgA,21,G,3,"['G', 3]",no
1943,25,G,4,"['G', 4]",JW0101,guaC,21,H,3,"['H', 3]",no
1944,25,H,4,"['H', 4]",JW0155,pfs,21,A,4,"['A', 4]",no
1945,25,A,5,"['A', 5]",JW0156,dgt,21,B,4,"['B', 4]",no
1946,25,B,5,"['B', 5]",JW0178,rnhB,21,C,4,"['C', 4]",no
1947,25,C,5,"['C', 5]",JW0204,rnhA,21,D,4,"['D', 4]",no
1948,25,D,5,"['D', 5]",JW0228,gpt,21,E,4,"['E', 4]",no
1949,25,E,5,"['E', 5]",JW0328,codA,21,F,4,"['F', 4]",no
1950,25,F,5,"['F', 5]",JW0388,sbcD,21,G,4,"['G', 4]",no
1951,25,G,5,"['G', 5]",JW0412,xseB,21,H,4,"['H', 4]",no
1952,25,H,5,"['H', 5]",JW0466,gsk,21,A,5,"['A', 5]",no
1953,25,A,6,"['A', 6]",JW0494,allR,21,B,5,"['B', 5]",no
1954,25,B,6,"['B', 6]",JW0500,allB,21,C,5,"['C', 5]",no
1955,25,C,6,"['C', 6]",JW0511,purK,21,D,5,"['D', 5]",no
1956,25,D,6,"['D', 6]",JW0512,purE,21,E,5,"['E', 5]",no
1957,25,E,6,"['E', 6]",JW0602,rnk,21,F,5,"['F', 5]",no
1958,25,F,6,"['F', 6]",JW0603,rna,21,G,5,"['G', 5]",no
1959,25,G,6,"['G', 6]",JW0646,rihA,21,H,5,"['H', 5]",no
1960,25,H,6,"['H', 6]",JW0704,nei,21,A,6,"['A', 6]",no
1961,25,A,7,"['A', 7]",JW0762,uvrB,21,B,6,"['B', 6]",no
1962,25,B,7,"['B', 7]",JW0871,trxB,21,C,6,"['C', 6]",no
1963,25,C,7,"['C', 7]",JW0893,cmk,21,D,6,"['D', 6]",no
1964,25,D,7,"['D', 7]",JW0928,pyrD,21,E,6,"['E', 6]",no
1965,25,E,7,"['E', 7]",JW1049,pyrC,21,F,6,"['F', 6]",no
1966,25,F,7,"['F', 7]",JW1220,purU,21,G,6,"['G', 6]",no
1967,25,G,7,"['G', 7]",JW1226,tdk,21,H,6,"['H', 6]",no
1968,25,A,8,"['A', 8]",JW5727,phnK,21,A,7,"['A', 7]",no
1969,25,B,8,"['B', 8]",JW4060,phnI,21,B,7,"['B', 7]",no
1970,25,C,8,"['C', 8]",JW4062,phnG,21,C,7,"['C', 7]",no
1971,25,D,8,"['D', 8]",JW4092,cadA,21,D,7,"['D', 7]",no
1972,25,E,8,"['E', 8]",wild_type,wild_type,21,E,7,"['E', 7]",no
1973,25,F,8,"['F', 8]",JW0043,fixX,21,F,7,"['F', 7]",no
1974,25,G,8,"['G', 8]",JW0045,kefF,21,G,7,"['G', 7]",no
1975,25,H,8,"['H', 8]",wild_type,wild_type,21,H,7,"['H', 7]",no
1976,25,A,9,"['A', 9]",JW0212,lpcA,21,A,8,"['A', 8]",no
1977,25,B,9,"['B', 9]",JW0336,lacI,21,B,8,"['B', 8]",no
1978,25,C,9,"['C', 9]",JW0338,mhpA,21,C,8,"['C', 8]",no
1979,25,D,9,"['D', 9]",JW0342,mhpF,21,D,8,"['D', 8]",no
1980,25,E,9,"['E', 9]",JW0343,mhpE,21,E,8,"['E', 8]",no
1981,25,F,9,"['F', 9]",JW0347,frmA,21,F,8,"['F', 8]",no
1982,25,G,9,"['G', 9]",JW0393,malZ,21,G,8,"['G', 8]",no
1983,25,H,9,"['H', 9]",JW0448,maa,21,H,8,"['H', 8]",no
1984,25,A,10,"['A', 10]",JW0567,nfnB,21,A,9,"['A', 9]",no
1985,25,B,10,"['B', 10]",JW0606,citX,21,B,9,"['B', 9]",no
1986,25,C,10,"['C', 10]",JW0609,citD,21,C,9,"['C', 9]",no
1987,25,D,10,"['D', 10]",JW0740,galK,21,D,9,"['D', 9]",no
1988,25,E,10,"['E', 10]",JW0741,galT,21,E,9,"['E', 9]",no
1989,25,F,10,"['F', 10]",JW0742,galE,21,F,9,"['F', 9]",no
1990,25,G,10,"['G', 10]",JW0879,dmsC,21,G,9,"['G', 9]",no
1991,25,H,10,"['H', 10]",JW0954,hyaA,21,H,9,"['H', 9]",no
1992,25,A,11,"['A', 11]",JW0955,hyaB,21,A,10,"['A', 10]",no
1993,25,B,11,"['B', 11]",JW0956,hyaC,21,B,10,"['B', 10]",no
1994,25,C,11,"['C', 11]",JW0958,hyaE,21,C,10,"['C', 10]",no
1995,25,D,11,"['D', 11]",JW0959,hyaF,21,D,10,"['D', 10]",no
1996,25,E,11,"['E', 11]",JW0981,torC,21,E,10,"['E', 10]",no
1997,25,F,11,"['F', 11]",JW0982,torA,21,F,10,"['F', 10]",no
1998,25,G,11,"['G', 11]",JW1051,grxB,21,G,10,"['G', 10]",no
1999,25,H,11,"['H', 11]",JW1184,ymgE,21,H,10,"['H', 10]",no
2000,25,A,12,"['A', 12]",JW1217,narJ,21,A,11,"['A', 11]",no
2001,25,B,12,"['B', 12]",JW1218,narI,21,B,11,"['B', 11]",no
2002,25,C,12,"['C', 12]",JW1224,galU,21,C,11,"['C', 11]",no
2003,25,D,12,"['D', 12]",JW1293,puuC,21,D,11,"['D', 11]",no
2004,25,E,12,"['E', 12]",JW1412,aldA,21,E,11,"['E', 11]",no
2005,25,F,12,"['F', 12]",JW1439,ydcW,21,F,11,"['F', 11]",no
2006,25,G,12,"['G', 12]",JW1460,narV,21,G,11,"['G', 11]",no
2007,25,H,12,"['H', 12]",JW1461,narW,21,H,11,"['H', 11]",no
2008,26,A,1,"['A', 1]",JW1462,narY,21,A,12,"['A', 12]",no
2009,26,B,1,"['B', 1]",JW1463,narZ,21,B,12,"['B', 12]",no
2010,26,C,1,"['C', 1]",JW1470,fdnG,21,C,12,"['C', 12]",no
2011,26,D,1,"['D', 1]",JW1472,fdnI,21,D,12,"['D', 12]",no
2012,26,E,1,"['E', 1]",JW1512,tam,21,E,12,"['E', 12]",no
2013,26,F,1,"['F', 1]",JW1514,uxaB,21,F,12,"['F', 12]",no
2014,26,G,1,"['G', 1]",JW1579,ynfE,21,G,12,"['G', 12]",no
2015,26,H,1,"['H', 1]",JW1581,ynfG,21,H,12,"['H', 12]",no
2016,26,A,2,"['A', 2]",JW1605,manA,22,A,1,"['A', 1]",no
2017,26,B,2,"['B', 2]",JW1608,uidB,22,B,1,"['B', 1]",no
2018,26,C,2,"['C', 2]",JW1609,uidA,22,C,1,"['C', 1]",no
2019,26,D,2,"['D', 2]",JW1614,malY,22,D,1,"['D', 1]",no
2020,26,E,2,"['E', 2]",JW1620,rsxB,22,E,1,"['E', 1]",no
2021,26,F,2,"['F', 2]",JW1622,rsxD,22,F,1,"['F', 1]",no
2022,26,G,2,"['G', 2]",JW1624,rsxE,22,G,1,"['G', 1]",no
2023,26,H,2,"['H', 2]",JW1723,chbF,22,H,1,"['H', 1]",no
2024,26,A,3,"['A', 3]",JW1792,yeaX,22,A,2,"['A', 2]",no
2025,26,B,3,"['B', 3]",JW1816,kdgR,22,B,2,"['B', 2]",no
2026,26,C,3,"['C', 3]",JW1839,eda,22,C,2,"['C', 2]",no
2027,26,D,3,"['D', 3]",JW1840,edd,22,D,2,"['D', 2]",no
2028,26,E,3,"['E', 3]",JW1862,torY,22,E,2,"['E', 2]",no
2029,26,F,3,"['F', 3]",JW1912,amyA,22,F,2,"['F', 2]",no
2030,26,G,3,"['G', 3]",JW2039,wcaF,22,G,2,"['G', 2]",no
2031,26,H,3,"['H', 3]",JW2075,gatD,22,H,2,"['H', 2]",no
2032,26,A,4,"['A', 4]",JW2120,bglX,22,A,3,"['A', 3]",no
2033,26,B,4,"['B', 4]",JW2155,fruK,22,B,3,"['B', 3]",no
2034,26,C,4,"['C', 4]",JW2182,ccmH,22,C,3,"['C', 3]",no
2035,26,D,4,"['D', 4]",JW2184,ccmF,22,D,3,"['D', 3]",no
2036,26,E,4,"['E', 4]",JW2185,ccmE,22,E,3,"['E', 3]",no
2037,26,F,4,"['F', 4]",JW2190,napC,22,F,3,"['F', 3]",no
2038,26,G,4,"['G', 4]",JW2192,napH,22,G,3,"['G', 3]",no
2039,26,H,4,"['H', 4]",JW2193,napG,22,H,3,"['H', 3]",no
2040,26,A,5,"['A', 5]",JW2194,napA,22,A,4,"['A', 4]",no
2041,26,B,5,"['B', 5]",JW2196,napF,22,B,4,"['B', 4]",no
2042,26,C,5,"['C', 5]",JW2215,atoD,22,C,4,"['C', 4]",no
2043,26,D,5,"['D', 5]",JW2216,atoA,22,D,4,"['D', 4]",no
2044,26,E,5,"['E', 5]",JW2235,glpA,22,E,4,"['E', 4]",no
2045,26,F,5,"['F', 5]",JW2236,glpB,22,F,4,"['F', 4]",no
2046,26,G,5,"['G', 5]",JW2237,glpC,22,G,4,"['G', 4]",no
2047,26,H,5,"['H', 5]",JW2436,eutH,22,H,4,"['H', 4]",no
2048,26,A,6,"['A', 6]",JW2439,eutE,22,A,5,"['A', 5]",no
2049,26,B,6,"['B', 6]",JW2509,fdx,22,B,5,"['B', 5]",no
2050,26,C,6,"['C', 6]",JW2523,hcaF,22,C,5,"['C', 5]",no
2051,26,D,6,"['D', 6]",JW2524,hcaC,22,D,5,"['D', 5]",no
2052,26,E,6,"['E', 6]",JW2526,hcaD,22,E,5,"['E', 5]",no
2053,26,F,6,"['F', 6]",JW2536,hmp,22,F,5,"['F', 5]",no
2054,26,G,6,"['G', 6]",JW2648,nrdH,22,G,5,"['G', 5]",no
2055,26,H,6,"['H', 6]",JW2674,srlD,22,H,5,"['H', 5]",no
2056,26,A,7,"['A', 7]",JW2675,gutM,22,A,6,"['A', 6]",no
2057,26,B,7,"['B', 7]",JW5433,hypF,22,B,6,"['B', 6]",no
2058,26,C,7,"['C', 7]",JW2683,hydN,22,C,6,"['C', 6]",no
2059,26,D,7,"['D', 7]",JW2686,ascB,22,D,6,"['D', 6]",no
2060,26,E,7,"['E', 7]",JW2689,hycG,22,E,6,"['E', 6]",no
2061,26,F,7,"['F', 7]",JW2690,hycF,22,F,6,"['F', 6]",no
2062,26,G,7,"['G', 7]",JW2691,hycE,22,G,6,"['G', 6]",no
2063,26,H,7,"['H', 7]",JW2696,hypA,22,H,6,"['H', 6]",no
2064,26,A,8,"['A', 8]",wild_type,wild_type,22,A,7,"['A', 7]",no
2065,26,B,8,"['B', 8]",JW2698,hypC,22,B,7,"['B', 7]",no
2066,26,C,8,"['C', 8]",JW2699,hypD,22,C,7,"['C', 7]",no
2067,26,D,8,"['D', 8]",wild_type,wild_type,22,D,7,"['D', 7]",no
2068,26,E,8,"['E', 8]",JW2884,yliK,22,E,7,"['E', 7]",no
2069,26,F,8,"['F', 8]",JW2962,hybC,22,F,7,"['F', 7]",no
2070,26,G,8,"['G', 8]",JW2965,hybO,22,G,7,"['G', 7]",no
2071,26,H,8,"['H', 8]",JW2978,yqhD,22,H,7,"['H', 7]",no
2072,26,A,9,"['A', 9]",JW3033,ttdA,22,A,8,"['A', 8]",no
2073,26,B,9,"['B', 9]",JW3034,ttdB,22,B,8,"['B', 8]",no
2074,26,C,9,"['C', 9]",JW5511,ebgA,22,C,8,"['C', 8]",no
2075,26,D,9,"['D', 9]",JW3048,ebgC,22,D,8,"['D', 8]",no
2076,26,E,9,"['E', 9]",JW3052,fadH,22,E,8,"['E', 8]",no
2077,26,F,9,"['F', 9]",JW3062,uxaA,22,F,8,"['F', 8]",no
2078,26,G,9,"['G', 9]",JW3063,uxaC,22,G,8,"['G', 8]",no
2079,26,H,9,"['H', 9]",JW3155,sfsB,22,H,8,"['H', 8]",no
2080,26,A,10,"['A', 10]",JW3328,nirB,22,A,9,"['A', 9]",no
2081,26,B,10,"['B', 10]",JW3329,nirD,22,B,9,"['B', 9]",no
2082,26,C,10,"['C', 10]",JW3342,php,22,C,9,"['C', 9]",no
2083,26,D,10,"['D', 10]",JW3352,aroB,22,D,9,"['D', 9]",no
2084,26,E,10,"['E', 10]",JW3379,malQ,22,E,9,"['E', 9]",no
2085,26,F,10,"['F', 10]",JW5687,glpG,22,F,9,"['F', 9]",no
2086,26,G,10,"['G', 10]",JW3388,glpE,22,G,9,"['G', 9]",no
2087,26,H,10,"['H', 10]",JW3389,glpD,22,H,9,"['H', 9]",no
2088,26,A,11,"['A', 11]",wild_type,wild_type,22,A,10,"['A', 10]",no
2089,26,B,11,"['B', 11]",JW3392,glgA,22,B,10,"['B', 10]",no
2090,26,C,11,"['C', 11]",JW3394,glgX,22,C,10,"['C', 10]",no
2091,26,D,11,"['D', 11]",JW3395,glgB,22,D,10,"['D', 10]",no
2092,26,E,11,"['E', 11]",JW3487,treF,22,E,10,"['E', 10]",no
2093,26,F,11,"['F', 11]",JW3536,xylB,22,F,10,"['F', 10]",no
2094,26,G,11,"['G', 11]",JW3537,xylA,22,G,10,"['G', 10]",no
2095,26,H,11,"['H', 11]",JW3541,xylR,22,H,10,"['H', 10]",no
2096,26,A,12,"['A', 12]",JW3543,malS,22,A,11,"['A', 11]",no
2097,26,B,12,"['B', 12]",JW3545,yiaI,22,B,11,"['B', 11]",no
2098,26,C,12,"['C', 12]",JW3552,lyxK,22,C,11,"['C', 11]",no
2099,26,D,12,"['D', 12]",JW3574,mtlD,22,D,11,"['D', 11]",no
2100,26,E,12,"['E', 12]",JW3579,lldR,22,E,11,"['E', 11]",no
2101,26,F,12,"['F', 12]",JW3585,grxC,22,F,11,"['F', 11]",no
2102,26,G,12,"['G', 12]",JW3699,bglB,22,G,11,"['G', 11]",no
2103,27,E,1,"['E', 1]",JW3731,rbsK,22,H,11,"['H', 11]",no
2104,27,F,1,"['F', 1]",JW5578,fadA,22,A,12,"['A', 12]",no
2105,27,G,1,"['G', 1]",JW3822,fadB,22,B,12,"['B', 12]",no
2106,27,H,1,"['H', 1]",JW3862,fdhE,22,C,12,"['C', 12]",no
2107,27,A,2,"['A', 2]",JW3863,fdoI,22,D,12,"['D', 12]",no
2108,27,B,2,"['B', 2]",JW3865,fdoG,22,E,12,"['E', 12]",no
2109,27,D,2,"['D', 2]",JW1344,recE,22,F,12,"['F', 12]",no
2110,27,E,2,"['E', 2]",JW1615,add,22,G,12,"['G', 12]",no
2111,27,F,2,"['F', 2]",JW1625,nth,22,H,12,"['H', 12]",no
2112,27,G,2,"['G', 2]",JW1738,xthA,23,A,1,"['A', 1]",no
2113,27,H,2,"['H', 2]",JW1748,nudG,23,B,1,"['B', 1]",no
2114,27,A,3,"['A', 3]",JW1793,rnd,23,C,1,"['C', 1]",no
2115,27,D,3,"['D', 3]",JW1963,amn,23,D,1,"['D', 1]",no
2116,27,E,3,"['E', 3]",JW2050,dcd,23,E,1,"['E', 1]",no
2117,27,F,3,"['F', 3]",JW2131,cdd,23,F,1,"['F', 1]",no
2118,27,G,3,"['G', 3]",JW2146,nfo,23,G,1,"['G', 1]",no
2119,27,H,3,"['H', 3]",JW2149,rihB,23,H,1,"['H', 1]",no
2120,27,A,4,"['A', 4]",JW2171,rsuA,23,A,2,"['A', 2]",no
2121,27,C,4,"['C', 4]",JW2397,xapB,23,B,2,"['B', 2]",no
2122,27,D,4,"['D', 4]",JW2398,xapA,23,C,2,"['C', 2]",no
2123,27,E,4,"['E', 4]",JW2484,purM,23,D,2,"['D', 2]",no
2124,27,F,4,"['F', 4]",JW2485,purN,23,E,2,"['E', 2]",no
2125,27,G,4,"['G', 4]",JW2493,xseA,23,F,2,"['F', 2]",no
2126,27,H,4,"['H', 4]",JW2541,purL,23,G,2,"['G', 2]",no
2127,27,A,5,"['A', 5]",JW2553,lepA,23,H,2,"['H', 2]",no
2128,27,B,5,"['B', 5]",JW2576,rluD,23,A,3,"['A', 3]",no
2129,27,C,5,"['C', 5]",JW2650,nrdE,23,B,3,"['B', 3]",no
2130,27,D,5,"['D', 5]",JW2651,nrdF,23,C,3,"['C', 3]",no
2131,27,E,5,"['E', 5]",JW2788,recB,23,D,3,"['D', 3]",no
2132,27,F,5,"['F', 5]",JW2809,araE,23,E,3,"['E', 3]",no
2133,27,G,5,"['G', 5]",JW2860,recJ,23,F,3,"['F', 3]",no
2134,27,H,5,"['H', 5]",wild_type,wild_type,23,G,3,"['G', 3]",no
2135,27,A,6,"['A', 6]",JW3617,pyrE,23,H,3,"['H', 3]",no
2136,27,B,6,"['B', 6]",JW3857,rbn,23,A,4,"['A', 4]",no
2137,27,C,6,"['C', 6]",JW3969,purD,23,B,4,"['B', 4]",no
2138,27,D,6,"['D', 6]",JW4135,purA,23,C,4,"['C', 4]",no
2139,27,E,6,"['E', 6]",JW4171,cpdB,23,D,4,"['D', 4]",no
2140,27,F,6,"['F', 6]",JW4196,nrdG,23,E,4,"['E', 4]",no
2141,27,G,6,"['G', 6]",JW4197,nrdD,23,F,4,"['F', 4]",no
2142,27,H,6,"['H', 6]",JW4203,pyrI,23,G,4,"['G', 4]",no
2143,27,A,7,"['A', 7]",JW4204,pyrB,23,H,4,"['H', 4]",no
2144,27,B,7,"['B', 7]",JW4313,hsdR,23,A,5,"['A', 5]",no
2145,27,C,7,"['C', 7]",JW4344,deoC,23,B,5,"['B', 5]",no
2146,27,D,7,"['D', 7]",JW4345,deoA,23,C,5,"['C', 5]",no
2147,27,E,7,"['E', 7]",JW4347,deoD,23,D,5,"['D', 5]",no
2148,27,F,7,"['F', 7]",JW0298,ykgD,23,E,5,"['E', 5]",no
2149,27,G,7,"['G', 7]",JW0440,glnK,23,F,5,"['F', 5]",no
2150,27,H,7,"['H', 7]",JW0476,cueR,23,G,5,"['G', 5]",no
2151,27,A,8,"['A', 8]",JW0492,ybbS,23,H,5,"['H', 5]",no
2152,27,C,8,"['C', 8]",JW0979,torT,23,A,6,"['A', 6]",no
2153,27,D,8,"['D', 8]",JW1145,mcrA,23,B,6,"['B', 6]",no
2154,27,E,8,"['E', 8]",JW1149,ycgE,23,C,6,"['C', 6]",no
2155,27,F,8,"['F', 8]",JW1313,ycjW,23,D,6,"['D', 6]",no
2156,27,G,8,"['G', 8]",JW1379,feaR,23,E,6,"['E', 6]",no
2157,27,H,8,"['H', 8]",JW1382,maoC,23,F,6,"['F', 6]",no
2158,27,A,9,"['A', 9]",JW1556,relB,23,G,6,"['G', 6]",no
2159,27,B,9,"['B', 9]",JW2115,mlrA,23,H,6,"['H', 6]",no
2160,27,C,9,"['C', 9]",JW2231,inaA,23,A,7,"['A', 7]",no
2161,27,D,9,"['D', 9]",JW2452,aegA,23,B,7,"['B', 7]",no
2162,27,E,9,"['E', 9]",JW2755,relA,23,C,7,"['C', 7]",no
2163,27,F,9,"['F', 9]",JW2837,ygeV,23,D,7,"['D', 7]",no
2164,27,G,9,"['G', 9]",JW3032,ygiP,23,E,7,"['E', 7]",no
2165,27,A,10,"['A', 10]",JW3076,yhaJ,23,F,7,"['F', 7]",no
2166,27,B,10,"['B', 10]",JW3197,sspB,23,G,7,"['G', 7]",no
2167,27,C,10,"['C', 10]",JW3212,aaeR,23,H,7,"['H', 7]",no
2168,27,D,10,"['D', 10]",JW3661,yidP,23,A,8,"['A', 8]",no
2169,27,E,10,"['E', 10]",JW3702,phoU,23,B,8,"['B', 8]",no
2170,27,F,10,"['F', 10]",JW3778,cyaA,23,C,8,"['C', 8]",no
2171,27,G,10,"['G', 10]",JW3926,yijO,23,D,8,"['D', 8]",no
2172,27,H,10,"['H', 10]",JW3977,arpA,23,E,8,"['E', 8]",no
2173,27,A,11,"['A', 11]",JW4068,phnB,23,F,8,"['F', 8]",no
2174,27,B,11,"['B', 11]",wild_type,wild_type,23,G,8,"['G', 8]",no
2175,27,C,11,"['C', 11]",JW0205,dnaQ,23,H,8,"['H', 8]",no
2176,27,D,11,"['D', 11]",JW0221,dinB,23,A,9,"['A', 9]",no
2177,27,E,11,"['E', 11]",JW0582,fepD,23,B,9,"['B', 9]",no
2178,27,F,11,"['F', 11]",JW0584,fepB,23,C,9,"['C', 9]",no
2179,27,G,11,"['G', 11]",wild_type,wild_type,23,D,9,"['D', 9]",no
2180,27,H,11,"['H', 11]",JW0622,tatE,23,E,9,"['E', 9]",no
2181,27,A,12,"['A', 12]",JW0647,gltL,23,F,9,"['F', 9]",no
2182,27,B,12,"['B', 12]",JW0648,gltK,23,G,9,"['G', 9]",no
2183,27,C,12,"['C', 12]",JW0649,gltJ,23,H,9,"['H', 9]",no
2184,27,D,12,"['D', 12]",JW0665,nagE,23,A,10,"['A', 10]",no
2185,27,E,12,"['E', 12]",JW0679,potE,23,B,10,"['B', 10]",no
2186,27,F,12,"['F', 12]",JW0684,kdpC,23,C,10,"['C', 10]",no
2187,27,G,12,"['G', 12]",JW0686,kdpA,23,D,10,"['D', 10]",no
2188,27,H,12,"['H', 12]",JW0734,pnuC,23,E,10,"['E', 10]",no
2189,28,A,1,"['A', 1]",JW0744,modE,23,F,10,"['F', 10]",no
2190,28,B,1,"['B', 1]",JW0747,modB,23,G,10,"['G', 10]",no
2191,28,C,1,"['C', 1]",JW0748,modC,23,H,10,"['H', 10]",no
2192,28,D,1,"['D', 1]",JW0769,ybhL,23,A,11,"['A', 11]",no
2193,28,E,1,"['E', 1]",JW0794,glnQ,23,B,11,"['B', 11]",no
2194,28,F,1,"['F', 1]",JW0795,glnP,23,C,11,"['C', 11]",no
2195,28,G,1,"['G', 1]",JW0796,glnH,23,D,11,"['D', 11]",no
2196,28,H,1,"['H', 1]",JW0804,ybiT,23,E,11,"['E', 11]",no
2197,28,A,2,"['A', 2]",JW0815,yliC,23,F,11,"['F', 11]",no
2198,28,B,2,"['B', 2]",JW0826,cmr,23,G,11,"['G', 11]",no
2199,28,C,2,"['C', 2]",JW0838,potF,23,H,11,"['H', 11]",no
2200,28,D,2,"['D', 2]",JW0841,potI,23,A,12,"['A', 12]",no
2201,28,E,2,"['E', 2]",JW0845,artM,23,B,12,"['B', 12]",no
2202,28,F,2,"['F', 2]",JW0846,artQ,23,C,12,"['C', 12]",no
2203,28,G,2,"['G', 2]",JW0847,artI,23,D,12,"['D', 12]",no
2204,28,H,2,"['H', 2]",JW0848,artP,23,E,12,"['E', 12]",no
2205,28,A,3,"['A', 3]",JW0887,focA,23,F,12,"['F', 12]",no
2206,28,B,3,"['B', 3]",JW0916,ssuB,23,G,12,"['G', 12]",no
2207,28,C,3,"['C', 3]",JW0932,uup,23,H,12,"['H', 12]",no
2208,28,D,3,"['D', 3]",JW0953,yccA,24,A,1,"['A', 1]",no
2209,28,E,3,"['E', 3]",JW1001,putP,24,B,1,"['B', 1]",no
2210,28,F,3,"['F', 3]",JW1040,mdtG,24,C,1,"['C', 1]",no
2211,28,G,3,"['G', 3]",JW1087,ptsG,24,D,1,"['D', 1]",no
2212,28,H,3,"['H', 3]",JW1109,potD,24,E,1,"['E', 1]",no
2213,28,A,4,"['A', 4]",JW1110,potC,24,F,1,"['F', 1]",no
2214,28,B,4,"['B', 4]",JW1112,potA,24,G,1,"['G', 1]",no
2215,28,C,4,"['C', 4]",JW1175,nhaB,24,H,1,"['H', 1]",no
2216,28,D,4,"['D', 4]",JW1207,chaA,24,A,2,"['A', 2]",no
2217,28,E,4,"['E', 4]",JW1208,chaB,24,B,2,"['B', 2]",no
2218,28,F,4,"['F', 4]",JW1238,oppD,24,C,2,"['C', 2]",no
2219,28,G,4,"['G', 4]",JW1242,kch,24,D,2,"['D', 2]",no
2220,28,H,4,"['H', 4]",JW1284,sapD,24,E,2,"['E', 2]",no
2221,28,A,5,"['A', 5]",JW1285,sapC,24,F,2,"['F', 2]",no
2222,28,B,5,"['B', 5]",JW1286,sapB,24,G,2,"['G', 2]",no
2223,28,C,5,"['C', 5]",JW1287,sapA,24,H,2,"['H', 2]",no
2224,28,D,5,"['D', 5]",JW1304,ycjO,24,A,3,"['A', 3]",no
2225,28,E,5,"['E', 5]",JW1305,ycjP,24,B,3,"['B', 3]",no
2226,28,F,5,"['F', 5]",JW1311,ycjV,24,C,3,"['C', 3]",no
2227,28,G,5,"['G', 5]",JW1358,trkG,24,D,3,"['D', 3]",no
2228,28,H,5,"['H', 5]",JW1436,ydcT,24,E,3,"['E', 3]",no
2229,28,A,6,"['A', 6]",JW1438,ydcV,24,F,3,"['F', 3]",no
